id,comment,date,user
238724,I Agree,"Jun 8, 2017",Anonymous
238725,I Agree,"Oct 17, 2017",Anonymous
238725,I Agree,"Jul 15, 2017",Anonymous
238753,I Agree,"Aug 3, 2018",Anonymous
238755,I Agree,"Aug 3, 2018",Anonymous
238756,I Agree,"Aug 3, 2018",Anonymous
238825,I Agree,"Jul 16, 2017",Anonymous
238832,I Agree,"Jun 23, 2017",Anonymous
238854,I Agree,"Aug 1, 2017",Anonymous
238854,"Arroyo Seco is an excellent location for a bike share. Highland Park, Hermon, and South Pasadena are all more accessible by bike.","Aug 1, 2017",Anonymous
238854,Bike share for Hermon!,"Jul 6, 2017",Anonymous
238857,I Agree,"Jan 2, 2018",Anonymous
238858,I Agree,"Jun 8, 2017",Anonymous
238875,I Agree,"Oct 13, 2017",Anonymous
238876,I Agree,"Aug 2, 2017",Anonymous
238878,I Agree,"Oct 13, 2017",Anonymous
238878,I Agree,"Jun 23, 2017",Anonymous
238882,I Agree,"Oct 13, 2017",Anonymous
238965,Great for pacific trail,"Aug 27, 2018",Anonymous
238965,I Agree,"Aug 27, 2018",Anonymous
238968,do it,"Sep 18, 2017",Anonymous
238968,I Agree,"Sep 18, 2017",Anonymous
238973,I Agree,"Aug 27, 2018",Anonymous
238974,I Agree,"Sep 4, 2018",Anonymous
238981,I Agree,"Sep 18, 2017",Anonymous
239003,"I Agree, it's near a highschool so it'd be useful for getting around","Sep 25, 2018",Anonymous
239003,I Agree,"Sep 4, 2018",Anonymous
239004,I Agree,"Oct 17, 2017",Anonymous
239004,I Agree,"Jul 15, 2017",Anonymous
239004,I Agree,"Jun 8, 2017",Anonymous
239004,I Agree,"May 2, 2017",Anonymous
239005,I Agree,"Dec 14, 2017",Anonymous
239005,I agree for the same reason mentioned above. This location would make a very good park and ride hub.,"Apr 27, 2017",Anonymous
239014,Would use this location all the time,"Sep 8, 2017",Anonymous
239018,I Agree,"Jan 3, 2018",Anonymous
239025,I Agree,"Jan 2, 2018",Anonymous
239025,I Agree,"Oct 3, 2017",Anonymous
239025,I Agree,"Aug 2, 2017",Anonymous
239025,I Agree,"Jun 8, 2017",Anonymous
239026,I Agree,"Jan 29, 2019",Anonymous
239026,I Agree,"Jan 2, 2019",Anonymous
239026,I Agree,"Jul 12, 2018",Anonymous
239026,I Agree,"Apr 27, 2018",Anonymous
239026,I Agree,"Jan 2, 2018",Anonymous
239026,I Agree,"Oct 17, 2017",Anonymous
239026,I Agree,"Oct 3, 2017",Anonymous
239026,I Agree,"Aug 2, 2017",Anonymous
239026,I Agree,"Jun 8, 2017",Anonymous
239027,I Agree,"Jan 29, 2019",Anonymous
239027,I Agree,"Aug 2, 2017",Anonymous
239027,I Agree,"Jun 8, 2017",Anonymous
239088,I Agree,"May 2, 2018",Anonymous
239088,I Agree,"Jul 27, 2017",Anonymous
239088,"I Agree - shops, bus, major intersection","Jun 28, 2017",Anonymous
239088,I Agree. near the main bust stop for UCLA students,"May 2, 2017",Anonymous
239088,I Agree,"Apr 30, 2017",Anonymous
239088,"Lots of good restaurants and other businesses in this area, plus it's pretty central to the Palms neighborhood - should put a bike share station within a block or less of this intersection.","Apr 28, 2017",Anonymous
239088,"Near Kogi, N-Naka, and some of Palms' best restaurants! Yesss","Apr 28, 2017",Anonymous
239088,I Agree,"Apr 28, 2017",Anonymous
239089,I Agree,"Jul 27, 2017",Anonymous
239089,I Agree,"Jul 20, 2017",Anonymous
239089,I Agree,"May 10, 2017",Anonymous
239090,I Agree,"Jul 29, 2017",Anonymous
239090,I Agree,"Jul 27, 2017",Anonymous
239091,I Agree,"Aug 2, 2017",Anonymous
239091,I Agree,"May 1, 2017",Anonymous
239091,I Agree,"Apr 29, 2017",Anonymous
239091,I Agree,"Apr 28, 2017",Anonymous
239092,I Agree,"Jul 29, 2017",Anonymous
239092,I Agree,"Jul 27, 2017",Anonymous
239092,I Agree,"May 6, 2017",Anonymous
239092,I Agree,"Apr 30, 2017",Anonymous
239092,I Agree,"Apr 30, 2017",Anonymous
239092,I Agree,"Apr 29, 2017",Anonymous
239092,I Agree,"Apr 28, 2017",Anonymous
239092,"Apartment buildings, restaurants, proximity to middle school make this a great fit.","Apr 28, 2017",Anonymous
239093,I Agree,"Aug 2, 2017",Anonymous
239093,I Agree,"Jul 29, 2017",Anonymous
239093,I Agree,"Jul 19, 2017",Anonymous
239093,I Agree,"Apr 30, 2017",Anonymous
239093,I Agree,"Apr 29, 2017",Anonymous
239093,I Agree! Great spot for motor business district and farmers market,"Apr 28, 2017",Anonymous
239093,The vegetable garden / IMAN Center is a central area of Palms. Love it!,"Apr 28, 2017",Anonymous
239094,I Agree,"Aug 2, 2017",Anonymous
239094,I Agree,"May 6, 2017",Anonymous
239094,I Agree,"Apr 30, 2017",Anonymous
239094,"Dream scenario: Arrive at Palms Expo, take Metro Bike to park and then dock bike and enjoy the park :)","Apr 28, 2017",Anonymous
239095,I Agree,"May 6, 2017",Anonymous
239095,"I Agree, it is close to Metro and  Blue Bus stops.","May 2, 2017",Anonymous
239095,"This is a high traffic area with a number of high volume bus stops serving downtown, UCLA, and other stops. There is now a Coffee Bean, Seven-11 and some large, multi-story apartments/condos.","Apr 28, 2017",Anonymous
239095,There's a bus stop hear and existing bike lanes. ,"Apr 28, 2017",Anonymous
239096,I Agree,"Oct 12, 2017",Anonymous
239097,I Agree,"Aug 2, 2017",Anonymous
239097,I Agree,"May 2, 2017",Anonymous
239097,I Agree,"Apr 29, 2017",Anonymous
239097,"Near Overland Cafe, perfect!","Apr 28, 2017",Anonymous
239098,I Agree,"May 4, 2018",Anonymous
239098,I Agree,"Aug 2, 2017",Anonymous
239098,I Agree,"May 1, 2017",Anonymous
239099,I Agree,"Aug 2, 2017",Anonymous
239099,"I Disagree, residential only, should be on Motor.","May 2, 2017",Anonymous
239100,I Agree,"Aug 2, 2017",Anonymous
239100,I Agree,"Jul 19, 2017",Anonymous
239100,I Agree,"Jun 27, 2017",Anonymous
239100,I Agree,"Apr 30, 2017",Anonymous
239100,I Agree,"Apr 28, 2017",Anonymous
239101,I Agree,"Aug 2, 2017",Anonymous
239101,I Agree,"Jul 7, 2017",Anonymous
239102,I Agree,"Jul 27, 2017",Anonymous
239102,I Agree,"Jun 28, 2017",Anonymous
239102,"I Agree, it is close to UCLA and other Blue Bus stops.","May 2, 2017",Anonymous
239103,I Agree,"May 1, 2017",Anonymous
239103,Right by the school.,"Apr 29, 2017",Anonymous
239103,I Agree,"Apr 29, 2017",Anonymous
239103,I Agree,"Apr 29, 2017",Anonymous
239104,I Agree,"Oct 12, 2017",Anonymous
239104,I Agree,"Jul 25, 2017",Anonymous
239104,I Agree,"Jul 19, 2017",Anonymous
239104,I Agree,"May 1, 2017",Anonymous
239104,Near a Palms' landmark - the Museum of Jurassic Technology!,"Apr 28, 2017",Anonymous
239105,I Agree,"May 4, 2018",Anonymous
239105,I Agree,"Aug 2, 2017",Anonymous
239106,I Agree,"May 6, 2017",Anonymous
239106,I Agree,"Apr 30, 2017",Anonymous
239107,I Agree,"Jul 7, 2017",Anonymous
239108,I Agree,"Aug 2, 2017",Anonymous
239109,I Agree,"Aug 2, 2017",Anonymous
239110,I Agree,"Aug 2, 2017",Anonymous
239110,"I Disagree, residential only.","May 2, 2017",Anonymous
239113,I Agree,"Apr 29, 2017",Anonymous
239116,I Agree,"Jun 27, 2017",Anonymous
239116,I Agree,"Apr 30, 2017",Anonymous
239117,I Agree,"Aug 2, 2017",Anonymous
239117,I Agree,"Apr 29, 2017",Anonymous
239117,strong local businesses here. ,"Apr 29, 2017",Anonymous
239120,I Agree,"Jul 16, 2017",Anonymous
239120,I Agree,"May 26, 2017",Anonymous
239120,I Agree,"May 10, 2017",Anonymous
239121,I Agree,"Jul 16, 2017",Anonymous
239122,I Agree,"Aug 2, 2017",Anonymous
239122,I Agree,"Jul 29, 2017",Anonymous
239122,I Agree,"Jul 11, 2017",Anonymous
239122,I Agree,"Jul 7, 2017",Anonymous
239122,I Agree,"May 26, 2017",Anonymous
239123,I Agree,"Aug 2, 2017",Anonymous
239124,I Agree,"Jul 29, 2017",Anonymous
239124,I Agree,"Jul 27, 2017",Anonymous
239124,I Agree,"Jul 11, 2017",Anonymous
239126,I Agree,"Aug 13, 2017",Anonymous
239126,I Agree,"May 10, 2017",Anonymous
239137,I Agree,"Feb 12, 2018",Anonymous
239138,I Agree,"Jul 27, 2017",Anonymous
239157,I Agree,"Jul 27, 2017",Anonymous
239157,I Agree,"May 26, 2017",Anonymous
239158,I Agree,"May 2, 2017",Anonymous
239159,I Agree. near the main bust stop for UCLA students,"May 2, 2017",Anonymous
239160,I Agree,"May 2, 2018",Anonymous
239160,I Agree,"Aug 2, 2017",Anonymous
239160,I Agree,"Jul 16, 2017",Anonymous
239160,I Agree,"Jun 28, 2017",Anonymous
239160,The map shows 2 pins only on the Venice blvd side.  The stations should be distributed more widely around the mall,"Jun 23, 2017",Anonymous
239160,This is where I get the bus!,"May 4, 2017",Anonymous
239160,"I Agree, it is close to UCLA and other Blue Bus stops.","May 2, 2017",Anonymous
239161,I Agree,"Aug 2, 2017",Anonymous
239163,I Agree,"Apr 9, 2018",Anonymous
239163,I Agree,"Aug 2, 2017",Anonymous
239163,City Hall is a natural location.,"Jul 25, 2017",Anonymous
239163,I Agree,"Jul 11, 2017",Anonymous
239163,I Agree,"Jul 7, 2017",Anonymous
239163,I Agree,"Jul 7, 2017",Anonymous
239163,I Agree,"Jul 7, 2017",Anonymous
239163,I Agree,"Jul 7, 2017",Anonymous
239163,A bike station in Culver's downtown plaza would link the busy dining & shopping district with the Metro station.,"Jul 5, 2017",Anonymous
239163,Great for folks going to the downtown area,"Jun 30, 2017",Anonymous
239163,I Agree,"Jun 28, 2017",Anonymous
239163,I Agree,"Jun 28, 2017",Anonymous
239163,I Agree,"May 26, 2017",Anonymous
239278,I Agree,"Oct 10, 2017",Anonymous
239278,I Agree,"Jul 27, 2017",Anonymous
239278,I Agree,"Jul 17, 2017",Anonymous
239278,"I Agree, it is close to UCLA and other Blue Bus stops.","May 2, 2017",Anonymous
239522,I Agree,"Jun 6, 2017",Anonymous
239522,I Agree,"May 5, 2017",Anonymous
239524,I Agree,"Nov 10, 2018",Anonymous
239527,"I AGREE...MORE STATIONS IN LINCOLN HEIGHTS, AROUND THE NEW HISTORICAL PARK,  AND NEAR THE UPCOMING ALBION RIVERSIDE PARK PARK","Oct 11, 2018",Anonymous
239685,I Agree,"Apr 9, 2018",Anonymous
239685,I Agree,"Jul 23, 2017",Anonymous
239786,I Agree,"Apr 9, 2018",Anonymous
239786,I Agree,"Sep 19, 2017",Anonymous
239786,I Agree,"Jun 8, 2017",Anonymous
239977,I Agree,"Oct 17, 2017",Anonymous
240835,I Agree,"Oct 12, 2017",Anonymous
240835,I Agree,"Jun 30, 2017",Anonymous
240835,I Agree,"Jun 8, 2017",Anonymous
240845,I Agree,"Jan 18, 2018",Anonymous
240845,I Agree,"Oct 17, 2017",Anonymous
240845,I Agree,"Jun 8, 2017",Anonymous
240925,add i near the highschool and future subway station ,"Aug 3, 2018",Anonymous
240925,I Agree,"Jul 25, 2017",Anonymous
240925,"I Agree close to mall, school, Beverly Hills ","Jun 8, 2017",Anonymous
240925,"I Agree.  Next to the high school and if add additional stations at the mall, metro line, would be useful to have ","Jun 8, 2017",Anonymous
240925,I Agree,"Jun 2, 2017",Anonymous
241278,I Agree,"Oct 11, 2017",Anonymous
241278,This is right in the residential core of the Fashion District!,"May 9, 2017",Anonymous
241306,I Agree,"Oct 11, 2017",Anonymous
241306,I Agree,"May 20, 2017",Anonymous
241382,I Agree,"May 10, 2017",Anonymous
241535,I Agree,"Jul 31, 2017",Anonymous
241540,I Agree,"Jan 13, 2019",Anonymous
241540,I Agree,"Apr 27, 2018",Anonymous
241542,I Agree,"Mar 1, 2019",Guest
241542,I Agree,"Mar 1, 2019",Guest
241548,I Agree,"Jul 31, 2017",Anonymous
241548,I Agree,"Jul 2, 2017",Anonymous
241602,I Agree,"Aug 2, 2017",Anonymous
241673,I Agree,"Aug 16, 2018",Anonymous
241673,I Agree,"May 2, 2018",Anonymous
241673,I Agree,"Oct 10, 2017",Anonymous
241673,I Agree,"Jul 31, 2017",Anonymous
241673,I Agree,"Jul 16, 2017",Anonymous
241673,I Agree,"May 26, 2017",Anonymous
242669,I Agree,"Jun 8, 2017",Anonymous
242779,I Agree,"May 26, 2017",Anonymous
242781,I Agree,"Jun 25, 2018",Anonymous
242781,I Agree,"Sep 8, 2017",Anonymous
242784,I Agree,"Sep 8, 2017",Anonymous
242787,I Agree,"Oct 10, 2017",Anonymous
242787,I Agree! This is a popular area,"Sep 23, 2017",Anonymous
242788,I Agree,"May 26, 2017",Anonymous
242812,I Agree the santee culdesac is perfect for a stop,"May 30, 2017",Anonymous
242813,I Agree,"Jul 31, 2017",Anonymous
242814,I Agree,"Oct 13, 2017",Anonymous
242814,I Agree - this gold line station needs bike connectivity to Cypress Park / Figueroa / LA River,"Oct 13, 2017",Anonymous
242814,I Agree,"Jul 19, 2017",Anonymous
242816,I Agree,"May 7, 2018",Anonymous
242816,I Agree,"Apr 27, 2018",Anonymous
242816,I Agree,"Jun 21, 2017",Anonymous
242942,I Agree. Great location ,"Nov 19, 2018",Anonymous
242943,I Agree,"Jun 8, 2017",Anonymous
243516,I Agree,"May 2, 2018",Anonymous
243552,I Agree,"Sep 18, 2017",Anonymous
243729,I Agree,"Oct 29, 2017",Anonymous
243729,I Agree,"Oct 3, 2017",Anonymous
243729,I Agree,"Jun 8, 2017",Anonymous
243731,"dense area, shops...","Oct 3, 2017",Anonymous
243731,"There's an artist type loft here with large amount of units. Also the shoe store attracts lots of people. Good spot, also near bus stop. ","May 30, 2017",Anonymous
243737,I Agree,"Nov 10, 2018",Anonymous
243741,I Agree,"Jan 10, 2018",Anonymous
243870,I Agree,"Jan 3, 2018",Anonymous
243870,I Agree,"Oct 17, 2017",Anonymous
243870,I Agree,"Jul 25, 2017",Anonymous
243877,I Agree,"Aug 2, 2017",Anonymous
243877,Eastlake courthouse and Alcazar facilities.,"Jun 7, 2017",Anonymous
243896,I Agree,"Jul 10, 2018",Anonymous
243943,I Agree,"Jan 2, 2018",Anonymous
243943,I Agree,"Dec 15, 2017",Anonymous
243943,I Agree,"Oct 17, 2017",Anonymous
243943,I Agree,"Sep 28, 2017",Anonymous
243943,I Agree,"Jul 25, 2017",Anonymous
243943,I Agree,"Jun 8, 2017",Anonymous
243960,I Agree,"Jul 25, 2017",Anonymous
243960,I Agree,"Jun 8, 2017",Anonymous
244621,It is near the USC campus and W Adams Blvd. is a popular street for students. This location will help so many students to commute to School.,"Sep 6, 2018",Anonymous
244622,I Agree,"Feb 22, 2018",Anonymous
244623,I agree,"Oct 21, 2018",Anonymous
244623,I Agree,"Oct 13, 2017",Anonymous
244623,I Agree,"Aug 2, 2017",Anonymous
244668,I Agree,"Aug 8, 2018",Anonymous
244668,I Agree,"Aug 8, 2018",Anonymous
244668,Blue line inbound becomes very slow at Washington due to traffic signals/grade crossings. Would be great to be able to hop off and bike the rest of the way to downtown LA.,"Jan 23, 2018",Anonymous
244668,I Agree,"Jul 25, 2017",Anonymous
244686,I Agree,"Sep 28, 2017",Anonymous
244686,I Agree,"Aug 2, 2017",Anonymous
244686,I Agree,"Jul 25, 2017",Anonymous
244686,On Wilshire between Wilton and Gramercy would be a good stop between Western & Crenshaw. It's a mix of residential and commercial especially with a new mixed use complex being developed on this intersection ,"Jun 8, 2017",Anonymous
244687,I Agree,"Aug 2, 2017",Anonymous
244688,I Agree,"Aug 2, 2017",Anonymous
244692,I Agree RNA San Pedro CicLAvia vinyl,"Aug 21, 2017",Anonymous
244878,I Agree,"Jan 3, 2018",Anonymous
244878,I Agree,"Sep 18, 2017",Anonymous
244878,I Agree,"Jul 25, 2017",Anonymous
244878,I Agree,"Jul 16, 2017",Anonymous
244906,I Agree,"Aug 2, 2017",Anonymous
244953,I Agree,"Feb 25, 2019",Guest
245635,I Agree,"Jul 25, 2017",Anonymous
245635,I Agree,"Jul 11, 2017",Anonymous
245635,I Agree,"Jun 28, 2017",Anonymous
245635,I Agree,"Jun 28, 2017",Anonymous
245846,I would like a station here for traveling purposes,"Nov 25, 2018",Anonymous
245847,"Near a park, shopping center, busy Main Street, and future light rail station.","Sep 25, 2017",Anonymous
245929,I Agree,"Mar 7, 2019",Guest
245929,Make sense since there is already a metro stop there.,"Nov 4, 2017",Anonymous
245929,I Agree,"Jul 25, 2017",Anonymous
246634,I Agree,"Aug 2, 2017",Anonymous
246681,I Agree RNA San Pedro CicLAvia vinyl,"Aug 21, 2017",Anonymous
246681,I Agree,"Jun 30, 2017",Anonymous
246681,"There is a good amount of density (we have SFR and apartments in walking distance), activity centers (shopping, 2 public elementary schools, 1 continuation school, and at least 1 private school), and insufficient transit access to the Expo station here.  A bikeshare station at this location would help fill a gap here!  ","Jun 30, 2017",Anonymous
246681,I agree.  It would also provide a way for area residents to get to downtown Culver City without having to congestion. ,"Jun 30, 2017",Anonymous
246681,I Agree,"Jun 30, 2017",Anonymous
246681,I Agree,"Jun 28, 2017",Anonymous
246681,I Agree,"Jun 28, 2017",Anonymous
246845,Good location for students taking the EXPO.  I Agree,"Jul 18, 2017",Anonymous
246908,I Agree,"Feb 12, 2018",Anonymous
246908,We need a station on 2nd!,"Nov 1, 2017",Anonymous
246908,I Agree,"Jun 28, 2017",Anonymous
246928,I Agree. Need to put some bike lanes on these streets too. Maybe bike rack in Ralohs lot across street.,"Aug 13, 2017",Anonymous
246928,Overland and Jefferson is a good place for a bike rack,"Jul 5, 2017",Anonymous
246974,I Agree,"Sep 28, 2017",Anonymous
246974,I Agree,"Jul 21, 2017",Anonymous
247407,I Agree,"Jul 31, 2017",Anonymous
247407,I Agree. Culver West Alexander Park.,"Jul 26, 2017",Anonymous
247407,I Agree,"Jun 28, 2017",Anonymous
247408,I Agree,"Jun 28, 2017",Anonymous
247410,I Agree,"Nov 25, 2018",Anonymous
247410,I Agree,"May 2, 2018",Anonymous
247410,I Agree,"Aug 2, 2017",Anonymous
247410,I Agree,"Jul 16, 2017",Anonymous
247413,I Agree,"Jul 25, 2017",Anonymous
247413,I Agree,"Jul 7, 2017",Anonymous
247414,I Agree,"Aug 2, 2017",Anonymous
247415,I Agree,"Jul 27, 2017",Anonymous
247421,I Agree,"Sep 23, 2017",Anonymous
247421,"If the great streets project involved incorporating bike lanes, it only makes sense to supplement that infrastructure","Jul 16, 2017",Anonymous
247553,I Agree,"Jul 7, 2017",Anonymous
247570,Lots of people not enough parking,"Jul 22, 2017",Anonymous
247572,I Agree,"Aug 2, 2017",Anonymous
247573,I Agree,"Aug 22, 2018",Anonymous
247575,I Agree,"Oct 17, 2017",Anonymous
247590,I Agree,"Aug 2, 2017",Anonymous
247591,Lots of people in this neighborhood walk and bike. A bike share would help our many residents who already don't have cars get to nearby grocery stores and parks. ,"Jun 30, 2018",Anonymous
247755,I Agree,"Oct 13, 2017",Anonymous
247755,I Agree,"Jul 14, 2017",Anonymous
247847,I Agree,"Aug 2, 2017",Anonymous
247847,I Agree,"Jun 29, 2017",Anonymous
247902,I Agree,"Jul 27, 2017",Anonymous
247902,Next to a big office building + school.,"Jun 29, 2017",Anonymous
248873,I Agree,"Aug 3, 2017",Anonymous
248996,I Agree,"Sep 28, 2017",Anonymous
248996,I Agree,"Jul 7, 2017",Anonymous
248997,I Agree,"Sep 28, 2017",Anonymous
248997,I Agree,"Jul 1, 2017",Anonymous
248999,I Agree,"Apr 27, 2018",Anonymous
249003,i agree,"Aug 2, 2017",Anonymous
249003,I Agree,"Aug 2, 2017",Anonymous
249003,I Agree,"Aug 1, 2017",Anonymous
249003,great location!,"Jun 30, 2017",Anonymous
249005,I Agree,"Aug 2, 2017",Anonymous
249006,I Agree,"Oct 14, 2017",Anonymous
249008,I Agree,"Oct 17, 2017",Anonymous
249008,I Agree,"Jul 25, 2017",Anonymous
249023,I agree,"Jul 16, 2017",Anonymous
249023,I ,"Jul 16, 2017",Anonymous
249023,I Agree,"Jul 16, 2017",Anonymous
249038,I Agree,"May 18, 2018",Anonymous
249040,I Agree,"May 7, 2018",Anonymous
249040,I Agree,"Jul 25, 2017",Anonymous
249040,I Agree,"Jun 30, 2017",Anonymous
249042,I Agree,"May 7, 2018",Anonymous
249042,I Agree,"Apr 27, 2018",Anonymous
249042,I Agree,"Nov 15, 2017",Anonymous
249042,I Agree,"Jul 25, 2017",Anonymous
249043,I Agree,"Jul 25, 2017",Anonymous
249043,I Agree,"Jul 6, 2017",Anonymous
249044,I Agree. Placing a bikeshare station here will allow for faster access to Expo Line. Needs to be paired with Class 1 protected bike lanes along Bundy or bike neighborway on side streets leading to Expo Line.  ,"Feb 28, 2019",Guest
249044,I Agree,"May 2, 2018",Anonymous
249045,I Agree,"Jul 16, 2017",Anonymous
249134,I Agree,"Aug 2, 2017",Anonymous
249135,I Agree and where the steps will be,"Apr 9, 2018",Anonymous
249135,I Agree,"Aug 2, 2017",Anonymous
249135,I Agree,"Jul 7, 2017",Anonymous
249186,"I Agree, this is one of my favorite locations to get coffee and a haircut but it is just outside of downtown proper and has no direct access with the metro bikes","Oct 6, 2017",Anonymous
249186,I Agree,"Aug 2, 2017",Anonymous
249297,Near Platform ,"Oct 10, 2017",Anonymous
249297,I Agree,"Jul 21, 2017",Anonymous
249297,I Agree,"Jul 16, 2017",Anonymous
249313,I Agree,"Jul 11, 2017",Anonymous
249316,I Agree,"Aug 2, 2017",Anonymous
249341,I Agree,"Jul 27, 2017",Anonymous
249362,I Agree,"Jul 7, 2017",Anonymous
249423,I Agree,"Jun 30, 2018",Anonymous
249430,I Agree,"Sep 28, 2017",Anonymous
249640,I Disagree.  Glendale is a super high stress bicycle corridor.  No casual cyclists will use these bikes.,"Aug 31, 2017",Anonymous
249677,I Agree,"Aug 2, 2017",Anonymous
249697,I Agree,"Jan 13, 2019",Anonymous
249697,I Agree Village Green has a high number of residents that would benefit from a central bike share location.  Would solve last mile problems getting to expo line,"Jul 15, 2017",Anonymous
250010,I Agree,"Sep 21, 2018",Anonymous
250010,I Agree,"Jul 14, 2017",Anonymous
250044,I Agree,"Sep 28, 2017",Anonymous
250061,I Agree,"Aug 2, 2017",Anonymous
250063,Easy access to/from the airport,"Oct 17, 2017",Anonymous
250067,I Agree,"Nov 8, 2017",Anonymous
250071,I Agree,"Jul 16, 2017",Anonymous
250072,I Agree. Practical spot. Neighborhood pretty safe for riding & close to ballona creek,"Aug 13, 2017",Anonymous
250072,"This park is close to the bridge to the bike path and would be a great place to grab a bike and go to the beach, also convenient for students/faculty from CCHS, CCMS & Farragut","Jul 16, 2017",Anonymous
250072,I Agree,"Jul 16, 2017",Anonymous
250083,I Agree,"May 2, 2018",Anonymous
250084,You need locations to get in and out of Venice ,"Sep 20, 2017",Anonymous
250085,I Agree,"Jul 27, 2017",Anonymous
250085,I Agree,"Jul 16, 2017",Anonymous
250088,I Agree,"Jul 21, 2017",Anonymous
250089,"I Agree. Near Plunge & Vets Park. Will be used all year, and overused for Fiesta La ballona!","Aug 13, 2017",Anonymous
250089,I Agree,"Jul 29, 2017",Anonymous
250089,I Agree,"Jul 25, 2017",Anonymous
250090,I Agree,"Aug 13, 2017",Anonymous
250090,I Agree,"Jul 29, 2017",Anonymous
250134,Bike rack on street not being utilized... could connect southern portion of NELA to downtown,"Mar 4, 2019",Anonymous
250134,There is already existing space for bike rack,"Nov 21, 2018",Anonymous
250134,I Agree,"Nov 21, 2018",Anonymous
250134,great location,"May 31, 2018",Anonymous
250134,Please add a location here... in fact all along Figueroa would be fantastic!!!  Thanks!!,"Jul 19, 2017",Anonymous
250160,I Agree this bus stop needs a bike option along Huntington Drive,"Jul 17, 2017",Anonymous
250161,I Agree,"Jul 17, 2017",Anonymous
250162,I Agree,"Jul 17, 2017",Anonymous
250164,I Agree,"Nov 13, 2017",Anonymous
250164,I Agree,"Aug 2, 2017",Anonymous
250165,I Agree,"Jul 27, 2017",Anonymous
250211,I Agree,"Oct 17, 2017",Anonymous
250212,I Agree,"Aug 2, 2017",Anonymous
250214,I Agree,"Jun 30, 2018",Anonymous
250215,I Agree,"Jan 3, 2018",Anonymous
250235,"I Agree, a bike share program at this stop would allow people to hop off the expo and tour the different artists work in the area.  ","Jul 19, 2017",Anonymous
250235,"I Agree this area is going off, I would really enjoy these bikes","Jul 19, 2017",Anonymous
250244,I Agree,"May 26, 2018",Anonymous
250245,I Agree,"Jul 25, 2017",Anonymous
250246,I Agree,"May 9, 2018",Anonymous
250249,"New train results to more passengers, which can potentially increase Metro Bike usage in Inglewood.","Jul 2, 2018",Anonymous
250253,Yes at the skatepark would be great.,"May 9, 2018",Anonymous
250253,I Agree RNA San Pedro CicLAvia vinyl,"Aug 21, 2017",Anonymous
250253,I Agree. In/near Botts Park. Near ballona creek trail too.,"Aug 13, 2017",Anonymous
250253,"I Agree  Since it is right next to the skate park, it would be convenient for kids to get there","Aug 2, 2017",Anonymous
250253,I Agree,"Jul 25, 2017",Anonymous
250254,I Agree,"Aug 2, 2017",Anonymous
250258,I Agree,"Sep 28, 2017",Anonymous
250258,I Agree,"Aug 2, 2017",Anonymous
250258,I Agree,"Jul 20, 2017",Anonymous
250258,I agree! :),"Jul 20, 2017",Anonymous
250258,I Agree,"Jul 20, 2017",Anonymous
250258,I Agree,"Jul 19, 2017",Anonymous
250258,I Agree,"Jul 19, 2017",Anonymous
250258,I Agree,"Jul 19, 2017",Anonymous
250258,I Agree,"Jul 19, 2017",Anonymous
250259,I Agree,"Jul 25, 2017",Anonymous
250260,I Agree,"Aug 2, 2017",Anonymous
250412,I Agree,"Oct 17, 2017",Anonymous
250412,I Agree,"Oct 17, 2017",Anonymous
250500,I Agree,"May 2, 2018",Anonymous
250500,near expo line station at sepulveda,"Nov 13, 2017",Anonymous
250500,I Agree,"Nov 13, 2017",Anonymous
250500,I Agree,"Jul 31, 2017",Anonymous
250549,I Agree,"May 5, 2018",Anonymous
250550,I Agree,"Aug 8, 2017",Anonymous
250599,I Agree,"Aug 2, 2017",Anonymous
250606,I Agree,"Aug 22, 2018",Anonymous
250609,I Agree,"Jan 10, 2018",Anonymous
250612,I Agree and Culver One,"Apr 9, 2018",Anonymous
250612,I Agree,"Aug 2, 2017",Anonymous
250612,I Agree,"Jul 29, 2017",Anonymous
250626,I Agree,"May 7, 2018",Anonymous
250626,I Agree,"Oct 17, 2017",Anonymous
250626,I Agree,"Oct 12, 2017",Anonymous
250627,Future home of the Purple line Century City Station,"Aug 2, 2017",Anonymous
250629,I Agree,"Jul 4, 2018",Anonymous
250630,I Agree,"Jul 4, 2018",Anonymous
250645,I Agree,"Aug 2, 2017",Anonymous
250652,I Agree.  Anywhere around here would be good to be close to Poketo and all the shops around here.  ,"Jul 29, 2017",Anonymous
250653,I Agree,"Aug 13, 2017",Anonymous
250763,I Agree,"May 7, 2018",Anonymous
250763,I Agree,"Nov 15, 2017",Anonymous
250766,We absolutely need one here to get to the museums at expo park,"Sep 10, 2018",Anonymous
250766,I Agree,"Sep 10, 2018",Anonymous
250766,I Agree,"Dec 14, 2017",Anonymous
250766,I Agree,"Jul 27, 2017",Anonymous
250767,I Agree,"Jun 30, 2018",Anonymous
250767,Add a location near the new Target,"May 14, 2018",Anonymous
250767,I Agree,"Feb 26, 2018",Anonymous
250767,Courthouse and Public Library and Park,"Oct 3, 2017",Anonymous
250767,I Agree,"Aug 2, 2017",Anonymous
250778,I Agree,"Oct 17, 2017",Anonymous
250779,I Agree,"Aug 8, 2018",Anonymous
250779,I agree,"Aug 8, 2018",Anonymous
250779,I Agree,"Aug 8, 2018",Anonymous
250779,I Agree,"Aug 2, 2017",Anonymous
250788,I Agree,"Aug 2, 2017",Anonymous
